[1m[92m    Finished[0m `release` profile [optimized] target(s) in 0.29s
[1m[92m     Running[0m `E:\wt_target\release\thermo_sandbox_multi_demo.exe`
frame,iron_T,water_T_max,steam_kg,P_atm,npc_T,npc_hp,O2_kg,CO2_kg,wood_kg,corrosion,meso_T,macro_T
2228,6451.93,10000.00,338.8517,1471.61,312.10,1.0000,0.1238,0.0637,2.7200,0.0132,412.81,288.16
2229,6451.92,10000.00,338.9980,1472.82,312.10,1.0000,0.1238,0.0637,2.7200,0.0132,412.81,288.16
2230,6451.97,10000.00,339.1432,1474.02,312.11,1.0000,0.1238,0.0638,2.7200,0.0132,412.81,288.16
2231,6451.95,10000.00,339.2887,1475.23,312.11,1.0000,0.1237,0.0638,2.7200,0.0132,412.81,288.16
2232,6452.00,10000.00,339.4338,1476.43,312.11,1.0000,0.1237,0.0638,2.7200,0.0132,412.81,288.16
2233,6451.99,10000.00,339.5774,1477.64,312.11,1.0000,0.1237,0.0639,2.7200,0.0132,412.81,288.16
2234,6452.04,10000.00,339.7173,1478.83,312.12,1.0000,0.1237,0.0639,2.7200,0.0132,412.81,288.16
2235,6452.05,10000.00,339.8583,1480.01,312.12,1.0000,0.1236,0.0639,2.7200,0.0132,412.81,288.16
2236,6452.06,10000.00,339.9981,1481.18,312.12,1.0000,0.1236,0.0640,2.7200,0.0132,412.81,288.16
2237,6452.07,10000.00,340.1397,1482.36,312.13,1.0000,0.1236,0.0640,2.7200,0.0132,412.81,288.16
2238,6452.12,10000.00,340.2792,1483.53,312.13,1.0000,0.1236,0.0640,2.7200,0.0132,412.81,288.16
2239,6452.11,10000.00,340.4164,1484.69,312.13,1.0000,0.1235,0.0641,2.7200,0.0133,412.81,288.16
2240,6452.16,10000.00,340.5560,1485.86,312.14,1.0000,0.1235,0.0641,2.7200,0.0133,412.81,288.16
2241,6452.18,10000.00,340.6946,1487.04,312.14,1.0000,0.1235,0.0641,2.7200,0.0133,412.81,288.16
2242,6452.20,10000.00,340.8333,1488.19,312.14,1.0000,0.1235,0.0641,2.7200,0.0133,412.81,288.16
2243,6452.22,10000.00,340.9686,1489.36,312.14,1.0000,0.1234,0.0642,2.7199,0.0133,412.81,288.16
2244,6452.25,10000.00,341.1054,1490.52,312.15,1.0000,0.1234,0.0642,2.7199,0.0133,412.81,288.16
2245,6452.27,10000.00,341.2380,1491.67,312.15,1.0000,0.1234,0.0642,2.7199,0.0133,412.81,288.16
2246,6452.29,10000.00,341.3724,1492.80,312.15,1.0000,0.1234,0.0643,2.7199,0.0133,412.81,288.16
2247,6452.30,10000.00,341.5044,1493.94,312.16,1.0000,0.1233,0.0643,2.7199,0.0133,412.81,288.16
2248,6452.34,10000.00,341.6389,1495.10,312.16,1.0000,0.1233,0.0643,2.7199,0.0133,412.81,288.16
2249,6452.34,10000.00,341.7708,1496.26,312.16,1.0000,0.1233,0.0644,2.7199,0.0133,412.81,288.16
2250,6452.39,10000.00,341.9033,1497.42,312.17,1.0000,0.1233,0.0644,2.7199,0.0133,412.81,288.16
2251,6452.38,10000.00,342.0339,1498.55,312.17,1.0000,0.1232,0.0644,2.7199,0.0133,412.81,288.16
2252,6452.42,10000.00,342.1658,1499.69,312.17,1.0000,0.1232,0.0645,2.7199,0.0134,412.81,288.16
2253,6452.42,10000.00,342.2948,1500.81,312.18,1.0000,0.1232,0.0645,2.7199,0.0134,412.81,288.16
2254,6452.46,10000.00,342.4269,1501.96,312.18,1.0000,0.1232,0.0645,2.7199,0.0134,412.81,288.16
2255,6452.46,10000.00,342.5550,1503.08,312.18,1.0000,0.1231,0.0646,2.7199,0.0134,412.81,288.16
2256,6452.49,10000.00,342.6855,1504.23,312.18,1.0000,0.1231,0.0646,2.7199,0.0134,412.81,288.16
2257,6452.49,10000.00,342.8108,1505.34,312.19,1.0000,0.1231,0.0646,2.7199,0.0134,412.81,288.16
2258,6452.54,10000.00,342.9392,1506.46,312.19,1.0000,0.1231,0.0646,2.7199,0.0134,412.81,288.16
2259,6452.54,10000.00,343.0635,1507.58,312.19,1.0000,0.1231,0.0647,2.7198,0.0134,412.81,288.16
2260,6452.58,10000.00,343.1904,1508.69,312.20,1.0000,0.1230,0.0647,2.7198,0.0134,412.81,288.16
2261,6452.58,10000.00,343.3153,1509.79,312.20,1.0000,0.1230,0.0647,2.7198,0.0134,412.81,288.16
2262,6452.62,10000.00,343.4409,1510.90,312.20,1.0000,0.1230,0.0648,2.7198,0.0134,412.81,288.16
2263,6452.62,10000.00,343.5660,1512.01,312.21,1.0000,0.1230,0.0648,2.7198,0.0134,412.81,288.16
2264,6452.66,10000.00,343.6911,1513.13,312.21,1.0000,0.1229,0.0648,2.7198,0.0134,412.81,288.16
2265,6452.64,10000.00,343.8152,1514.24,312.21,1.0000,0.1229,0.0649,2.7198,0.0135,412.81,288.16
2266,6452.69,10000.00,343.9376,1515.33,312.21,1.0000,0.1229,0.0649,2.7198,0.0135,412.81,288.16
2267,6452.68,10000.00,344.0599,1516.42,312.22,1.0000,0.1229,0.0649,2.7198,0.0135,412.81,288.16
2268,6452.72,10000.00,344.1829,1517.52,312.22,1.0000,0.1228,0.0650,2.7198,0.0135,412.81,288.16
2269,6452.71,10000.00,344.3045,1518.61,312.22,1.0000,0.1228,0.0650,2.7198,0.0135,412.81,288.16
2270,6452.77,10000.00,344.4265,1519.71,312.23,1.0000,0.1228,0.0650,2.7198,0.0135,412.81,288.16
2271,6452.77,10000.00,344.5483,1520.79,312.23,1.0000,0.1228,0.0651,2.7198,0.0135,412.81,288.16
2272,6452.80,10000.00,344.6689,1521.89,312.23,1.0000,0.1227,0.0651,2.7198,0.0135,412.81,288.16
2273,6452.80,10000.00,344.7914,1522.99,312.24,1.0000,0.1227,0.0651,2.7198,0.0135,412.81,288.16
2274,6452.83,10000.00,344.9107,1524.05,312.24,1.0000,0.1227,0.0651,2.7197,0.0135,412.81,288.16
2275,6452.84,10000.00,345.0332,1525.14,312.24,1.0000,0.1227,0.0652,2.7197,0.0135,412.81,288.16
2276,6452.90,10000.00,345.1525,1526.21,312.25,1.0000,0.1226,0.0652,2.7197,0.0135,412.81,288.16
2277,6452.90,10000.00,345.2737,1527.29,312.25,1.0000,0.1226,0.0652,2.7197,0.0135,412.81,288.16
2278,6452.95,10000.00,345.3936,1528.36,312.25,1.0000,0.1226,0.0653,2.7197,0.0136,412.81,288.16
2279,6452.95,10000.00,345.5140,1529.44,312.26,1.0000,0.1226,0.0653,2.7197,0.0136,412.81,288.16
2280,6453.00,10000.00,345.6354,1530.52,312.26,1.0000,0.1225,0.0653,2.7197,0.0136,412.79,288.16
2281,6453.02,10000.00,345.7562,1499.75,312.26,1.0000,0.1225,0.0654,2.7197,0.0136,412.79,288.16
2282,6453.07,10000.00,345.8779,1500.81,312.27,1.0000,0.1225,0.0654,2.7197,0.0136,412.79,288.16
2283,6453.09,10000.00,346.0010,1501.90,312.27,1.0000,0.1225,0.0654,2.7197,0.0136,412.79,288.16
2284,6453.13,10000.00,346.1229,1502.96,312.27,1.0000,0.1224,0.0655,2.7197,0.0136,412.79,288.16
2285,6453.14,10000.00,346.2459,1504.03,312.28,1.0000,0.1224,0.0655,2.7197,0.0136,412.79,288.16
2286,6453.20,10000.00,346.3688,1505.10,312.28,1.0000,0.1224,0.0655,2.7197,0.0136,412.79,288.16
2287,6453.19,10000.00,346.4928,1506.17,312.28,1.0000,0.1224,0.0655,2.7197,0.0136,412.79,288.16
2288,6453.22,10000.00,346.6154,1507.23,312.28,1.0000,0.1223,0.0656,2.7197,0.0136,412.79,288.16
2289,6453.23,10000.00,346.7383,1508.30,312.29,1.0000,0.1223,0.0656,2.7197,0.0136,412.79,288.16
2290,6453.27,10000.00,346.8611,1509.35,312.29,1.0000,0.1223,0.0656,2.7196,0.0136,412.79,288.16
2291,6453.28,10000.00,346.9836,1510.42,312.29,1.0000,0.1223,0.0657,2.7196,0.0136,412.79,288.16
2292,6453.32,10000.00,347.1063,1511.49,312.30,1.0000,0.1223,0.0657,2.7196,0.0137,412.79,288.16
2293,6453.33,10000.00,347.2289,1512.55,312.30,1.0000,0.1222,0.0657,2.7196,0.0137,412.79,288.16
2294,6453.36,10000.00,347.3510,1513.61,312.30,1.0000,0.1222,0.0658,2.7196,0.0137,412.79,288.16
2295,6453.37,10000.00,347.4714,1514.68,312.31,1.0000,0.1222,0.0658,2.7196,0.0137,412.79,288.16
2296,6453.41,10000.00,347.5920,1515.71,312.31,1.0000,0.1222,0.0658,2.7196,0.0137,412.79,288.16
2297,6453.40,10000.00,347.7101,1516.76,312.31,1.0000,0.1221,0.0659,2.7196,0.0137,412.79,288.16
2298,6453.44,10000.00,347.8311,1517.82,312.32,1.0000,0.1221,0.0659,2.7196,0.0137,412.79,288.16
2299,6453.42,10000.00,347.9501,1518.88,312.32,1.0000,0.1221,0.0659,2.7196,0.0137,412.79,288.16
2300,6453.47,10000.00,348.0693,1519.94,312.32,1.0000,0.1221,0.0660,2.7196,0.0137,412.79,288.16
2301,6453.45,10000.00,348.1867,1520.98,312.32,1.0000,0.1220,0.0660,2.7196,0.0137,412.79,288.16
2302,6453.50,10000.00,348.3026,1522.03,312.33,1.0000,0.1220,0.0660,2.7196,0.0137,412.79,288.16
2303,6453.50,10000.00,348.4172,1523.08,312.33,1.0000,0.1220,0.0660,2.7196,0.0137,412.79,288.16
2304,6453.56,10000.00,348.5323,1524.11,312.33,1.0000,0.1220,0.0661,2.7196,0.0137,412.79,288.16
2305,6453.56,10000.00,348.6473,1525.16,312.34,1.0000,0.1219,0.0661,2.7196,0.0138,412.79,288.16
2306,6453.59,10000.00,348.7625,1526.19,312.34,1.0000,0.1219,0.0661,2.7195,0.0138,412.79,288.16
2307,6453.59,10000.00,348.8722,1527.22,312.34,1.0000,0.1219,0.0662,2.7195,0.0138,412.79,288.16
2308,6453.62,10000.00,348.9827,1528.22,312.35,1.0000,0.1219,0.0662,2.7195,0.0138,412.79,288.16
2309,6453.62,10000.00,349.0954,1529.25,312.35,1.0000,0.1218,0.0662,2.7195,0.0138,412.79,288.16
2310,6453.66,10000.00,349.2074,1530.27,312.35,1.0000,0.1218,0.0663,2.7195,0.0138,412.79,288.16
2311,6453.67,10000.00,349.3177,1531.30,312.36,1.0000,0.1218,0.0663,2.7195,0.0138,412.79,288.16
2312,6453.70,10000.00,349.4290,1532.32,312.36,1.0000,0.1218,0.0663,2.7195,0.0138,412.79,288.16
2313,6453.69,10000.00,349.5390,1533.33,312.36,1.0000,0.1217,0.0664,2.7195,0.0138,412.79,288.16
2314,6453.71,10000.00,349.6501,1534.36,312.37,1.0000,0.1217,0.0664,2.7195,0.0138,412.79,288.16
2315,6453.70,10000.00,349.7593,1535.38,312.37,1.0000,0.1217,0.0664,2.7195,0.0138,412.79,288.16
2316,6453.73,10000.00,349.8689,1536.39,312.37,1.0000,0.1217,0.0664,2.7195,0.0138,412.79,288.16
2317,6453.72,10000.00,349.9751,1537.40,312.38,1.0000,0.1217,0.0665,2.7195,0.0138,412.79,288.16
2318,6453.75,10000.00,350.0835,1538.39,312.38,1.0000,0.1216,0.0665,2.7195,0.0139,412.79,288.16
2319,6453.75,10000.00,350.1898,1539.40,312.38,1.0000,0.1216,0.0665,2.7195,0.0139,412.79,288.16
2320,6453.79,10000.00,350.2976,1540.41,312.38,1.0000,0.1216,0.0666,2.7195,0.0139,412.79,288.16
2321,6453.78,10000.00,350.4018,1541.41,312.39,1.0000,0.1216,0.0666,2.7195,0.0139,412.79,288.16
2322,6453.85,10000.00,350.5069,1542.41,312.39,1.0000,0.1215,0.0666,2.7194,0.0139,412.79,288.16
2323,6453.83,10000.00,350.6124,1543.42,312.39,1.0000,0.1215,0.0667,2.7194,0.0139,412.79,288.16
2324,6453.85,10000.00,350.7166,1544.40,312.40,1.0000,0.1215,0.0667,2.7194,0.0139,412.79,288.16
2325,6453.85,10000.00,350.8203,1545.40,312.40,1.0000,0.1215,0.0667,2.7194,0.0139,412.79,288.16
2326,6453.86,10000.00,350.9250,1546.40,312.40,1.0000,0.1214,0.0668,2.7194,0.0139,412.79,288.16
2327,6453.84,10000.00,351.0274,1547.38,312.41,1.0000,0.1214,0.0668,2.7194,0.0139,412.79,288.16
2328,6453.87,10000.00,351.1319,1548.39,312.41,1.0000,0.1214,0.0668,2.7194,0.0139,412.79,288.16
2329,6453.85,10000.00,351.2352,1549.37,312.41,1.0000,0.1214,0.0668,2.7194,0.0139,412.79,288.16
2330,6453.89,10000.00,351.3380,1550.35,312.42,1.0000,0.1213,0.0669,2.7194,0.0139,412.79,288.16
2331,6453.89,10000.00,351.4413,1551.33,312.42,1.0000,0.1213,0.0669,2.7194,0.0140,412.79,288.16
2332,6453.92,10000.00,351.5436,1552.32,312.42,1.0000,0.1213,0.0669,2.7194,0.0140,412.79,288.16
2333,6453.91,10000.00,351.6458,1553.31,312.43,1.0000,0.1213,0.0670,2.7194,0.0140,412.79,288.16
2334,6453.92,10000.00,351.7487,1554.29,312.43,1.0000,0.1212,0.0670,2.7194,0.0140,412.79,288.16
2335,6453.92,10000.00,351.8500,1555.28,312.43,1.0000,0.1212,0.0670,2.7194,0.0140,412.79,288.16
2336,6453.95,10000.00,351.9507,1556.24,312.44,1.0000,0.1212,0.0671,2.7194,0.0140,412.79,288.16
2337,6453.95,10000.00,352.0535,1557.23,312.44,1.0000,0.1212,0.0671,2.7194,0.0140,412.79,288.16
2338,6453.97,10000.00,352.1538,1558.19,312.45,1.0000,0.1211,0.0671,2.7193,0.0140,412.79,288.16
2339,6453.97,10000.00,352.2548,1559.17,312.45,1.0000,0.1211,0.0672,2.7193,0.0140,412.79,288.16
2340,6454.00,10000.00,352.3546,1560.12,312.45,1.0000,0.1211,0.0672,2.7193,0.0140,412.77,288.16
2341,6453.99,10000.00,352.4564,1526.35,312.46,1.0000,0.1211,0.0672,2.7193,0.0140,412.77,288.16
2342,6454.04,10000.00,352.5583,1527.33,312.46,1.0000,0.1211,0.0672,2.7193,0.0140,412.77,288.16
2343,6454.02,10000.00,352.6604,1528.31,312.46,1.0000,0.1210,0.0673,2.7193,0.0140,412.77,288.16
2344,6454.07,10000.00,352.7618,1529.28,312.47,1.0000,0.1210,0.0673,2.7193,0.0141,412.77,288.16
2345,6454.06,10000.00,352.8642,1530.24,312.47,1.0000,0.1210,0.0673,2.7193,0.0141,412.77,288.16
2346,6454.11,10000.00,352.9656,1531.21,312.47,1.0000,0.1210,0.0674,2.7193,0.0141,412.77,288.16
2347,6454.12,10000.00,353.0677,1532.17,312.48,1.0000,0.1209,0.0674,2.7193,0.0141,412.77,288.16
2348,6454.17,10000.00,353.1697,1533.13,312.48,1.0000,0.1209,0.0674,2.7193,0.0141,412.77,288.16
2349,6454.19,10000.00,353.2715,1534.09,312.48,1.0000,0.1209,0.0675,2.7193,0.0141,412.77,288.16
2350,6454.26,10000.00,353.3737,1535.07,312.49,1.0000,0.1209,0.0675,2.7193,0.0141,412.77,288.16
2351,6454.27,10000.00,353.4738,1536.03,312.49,1.0000,0.1208,0.0675,2.7193,0.0141,412.77,288.16
2352,6454.31,10000.00,353.5748,1536.99,312.49,1.0000,0.1208,0.0676,2.7193,0.0141,412.77,288.16
2353,6454.31,10000.00,353.6779,1537.96,312.50,1.0000,0.1208,0.0676,2.7193,0.0141,412.77,288.16
2354,6454.35,10000.00,353.7806,1538.92,312.50,1.0000,0.1208,0.0676,2.7192,0.0141,412.77,288.16
2355,6454.33,10000.00,353.8830,1539.87,312.50,1.0000,0.1207,0.0676,2.7192,0.0141,412.77,288.16
2356,6454.38,10000.00,353.9875,1540.84,312.51,1.0000,0.1207,0.0677,2.7192,0.0141,412.77,288.16
2357,6454.37,10000.00,354.0909,1541.80,312.51,1.0000,0.1207,0.0677,2.7192,0.0142,412.77,288.16
2358,6454.42,10000.00,354.1925,1542.73,312.51,1.0000,0.1207,0.0677,2.7192,0.0142,412.77,288.16
2359,6454.42,10000.00,354.2942,1543.66,312.52,1.0000,0.1206,0.0678,2.7192,0.0142,412.77,288.16
2360,6454.45,10000.00,354.3979,1544.60,312.52,1.0000,0.1206,0.0678,2.7192,0.0142,412.77,288.16
2361,6454.46,10000.00,354.5002,1545.54,312.52,1.0000,0.1206,0.0678,2.7192,0.0142,412.77,288.16
2362,6454.52,10000.00,354.6043,1546.47,312.53,1.0000,0.1206,0.0679,2.7192,0.0142,412.77,288.16
2363,6454.51,10000.00,354.7065,1547.42,312.53,1.0000,0.1206,0.0679,2.7192,0.0142,412.77,288.16
2364,6454.55,10000.00,354.8085,1548.35,312.53,1.0000,0.1205,0.0679,2.7192,0.0142,412.77,288.16
2365,6454.54,10000.00,354.9109,1549.30,312.54,1.0000,0.1205,0.0679,2.7192,0.0142,412.77,288.16
2366,6454.59,10000.00,355.0123,1550.23,312.54,1.0000,0.1205,0.0680,2.7192,0.0142,412.77,288.16
2367,6454.59,10000.00,355.1132,1551.17,312.55,1.0000,0.1205,0.0680,2.7192,0.0142,412.77,288.16
2368,6454.66,10000.00,355.2113,1552.10,312.55,1.0000,0.1204,0.0680,2.7192,0.0142,412.77,288.16
2369,6454.65,10000.00,355.3109,1553.02,312.55,1.0000,0.1204,0.0681,2.7192,0.0142,412.77,288.16
2370,6454.68,10000.00,355.4071,1553.93,312.56,1.0000,0.1204,0.0681,2.7191,0.0143,412.77,288.16
2371,6454.68,10000.00,355.5056,1554.86,312.56,1.0000,0.1204,0.0681,2.7191,0.0143,412.77,288.16
2372,6454.70,10000.00,355.6045,1555.77,312.56,1.0000,0.1203,0.0682,2.7191,0.0143,412.77,288.16
2373,6454.70,10000.00,355.7018,1556.68,312.57,1.0000,0.1203,0.0682,2.7191,0.0143,412.77,288.16
2374,6454.73,10000.00,355.8001,1557.61,312.57,1.0000,0.1203,0.0682,2.7191,0.0143,412.77,288.16
2375,6454.73,10000.00,355.8983,1558.53,312.57,1.0000,0.1203,0.0683,2.7191,0.0143,412.77,288.16
2376,6454.76,10000.00,355.9954,1559.43,312.58,1.0000,0.1202,0.0683,2.7191,0.0143,412.77,288.16
2377,6454.75,10000.00,356.0935,1560.35,312.58,1.0000,0.1202,0.0683,2.7191,0.0143,412.77,288.16
2378,6454.78,10000.00,356.1889,1561.24,312.59,1.0000,0.1202,0.0683,2.7191,0.0143,412.77,288.16
2379,6454.77,10000.00,356.2840,1562.16,312.59,1.0000,0.1202,0.0684,2.7191,0.0143,412.77,288.16
2380,6454.79,10000.00,356.3799,1563.07,312.59,1.0000,0.1201,0.0684,2.7191,0.0143,412.77,288.16
2381,6454.79,10000.00,356.4758,1563.97,312.60,1.0000,0.1201,0.0684,2.7191,0.0143,412.77,288.16
2382,6454.81,10000.00,356.5703,1564.88,312.60,1.0000,0.1201,0.0685,2.7191,0.0143,412.77,288.16
2383,6454.82,10000.00,356.6657,1565.78,312.61,1.0000,0.1201,0.0685,2.7191,0.0144,412.77,288.16
2384,6454.84,10000.00,356.7592,1566.67,312.61,1.0000,0.1201,0.0685,2.7191,0.0144,412.77,288.16
2385,6454.83,10000.00,356.8519,1567.57,312.61,1.0000,0.1200,0.0686,2.7191,0.0144,412.77,288.16
2386,6454.89,10000.00,356.9434,1568.46,312.62,1.0000,0.1200,0.0686,2.7190,0.0144,412.77,288.16
2387,6454.86,10000.00,357.0375,1569.35,312.62,1.0000,0.1200,0.0686,2.7190,0.0144,412.77,288.16
2388,6454.89,10000.00,357.1273,1570.23,312.62,1.0000,0.1200,0.0686,2.7190,0.0144,412.77,288.16
2389,6454.88,10000.00,357.2193,1571.12,312.63,1.0000,0.1199,0.0687,2.7190,0.0144,412.77,288.16
2390,6454.90,10000.00,357.3106,1572.00,312.63,1.0000,0.1199,0.0687,2.7190,0.0144,412.77,288.16
2391,6454.88,10000.00,357.4001,1572.89,312.64,1.0000,0.1199,0.0687,2.7190,0.0144,412.77,288.16
2392,6454.91,10000.00,357.4897,1573.76,312.64,1.0000,0.1199,0.0688,2.7190,0.0144,412.77,288.16
2393,6454.90,10000.00,357.5788,1574.65,312.64,1.0000,0.1198,0.0688,2.7190,0.0144,412.77,288.16
2394,6454.94,10000.00,357.6682,1575.54,312.65,1.0000,0.1198,0.0688,2.7190,0.0144,412.77,288.16
2395,6454.91,10000.00,357.7573,1576.42,312.65,1.0000,0.1198,0.0689,2.7190,0.0144,412.77,288.16
2396,6454.96,10000.00,357.8447,1577.30,312.66,1.0000,0.1198,0.0689,2.7190,0.0145,412.77,288.16
2397,6454.94,10000.00,357.9307,1578.17,312.66,1.0000,0.1197,0.0689,2.7190,0.0145,412.77,288.16
2398,6454.96,10000.00,358.0169,1579.04,312.66,1.0000,0.1197,0.0690,2.7190,0.0145,412.77,288.16
2399,6454.96,10000.00,358.1028,1579.90,312.67,1.0000,0.1197,0.0690,2.7190,0.0145,412.77,288.16
2400,6454.97,10000.00,358.1887,1580.77,312.67,1.0000,0.1197,0.0690,2.7190,0.0145,412.74,288.16
2401,6454.96,10000.00,358.2753,1544.78,312.68,1.0000,0.1196,0.0690,2.7190,0.0145,412.74,288.16
2402,6454.98,10000.00,358.3588,1545.64,312.68,1.0000,0.1196,0.0691,2.7189,0.0145,412.74,288.16
2403,6454.96,10000.00,358.4438,1546.50,312.68,1.0000,0.1196,0.0691,2.7189,0.0145,412.74,288.16
2404,6454.99,10000.00,358.5278,1547.34,312.69,1.0000,0.1196,0.0691,2.7189,0.0145,412.74,288.16
2405,6454.97,10000.00,358.6088,1548.18,312.69,1.0000,0.1196,0.0692,2.7189,0.0145,412.74,288.16
2406,6455.01,10000.00,358.6924,1549.04,312.70,1.0000,0.1195,0.0692,2.7189,0.0145,412.74,288.16
2407,6454.99,10000.00,358.7744,1549.89,312.70,1.0000,0.1195,0.0692,2.7189,0.0145,412.74,288.16
2408,6455.04,10000.00,358.8560,1550.74,312.70,1.0000,0.1195,0.0693,2.7189,0.0145,412.74,288.16
2409,6455.01,10000.00,358.9363,1551.56,312.71,1.0000,0.1195,0.0693,2.7189,0.0146,412.74,288.16
2410,6455.03,10000.00,359.0164,1552.39,312.71,1.0000,0.1194,0.0693,2.7189,0.0146,412.74,288.16
2411,6455.00,10000.00,359.0964,1553.22,312.72,1.0000,0.1194,0.0693,2.7189,0.0146,412.74,288.16
2412,6455.02,10000.00,359.1768,1554.05,312.72,1.0000,0.1194,0.0694,2.7189,0.0146,412.74,288.16
2413,6455.01,10000.00,359.2552,1554.88,312.72,1.0000,0.1194,0.0694,2.7189,0.0146,412.74,288.16
2414,6455.04,10000.00,359.3348,1555.71,312.73,1.0000,0.1193,0.0694,2.7189,0.0146,412.74,288.16
2415,6455.03,10000.00,359.4124,1556.54,312.73,1.0000,0.1193,0.0695,2.7189,0.0146,412.74,288.16
2416,6455.08,10000.00,359.4922,1557.38,312.74,1.0000,0.1193,0.0695,2.7189,0.0146,412.74,288.16
2417,6455.07,10000.00,359.5705,1558.21,312.74,1.0000,0.1193,0.0695,2.7189,0.0146,412.74,288.16
2418,6455.12,10000.00,359.6495,1559.03,312.74,1.0000,0.1192,0.0696,2.7189,0.0146,412.74,288.16
2419,6455.10,10000.00,359.7263,1559.84,312.75,1.0000,0.1192,0.0696,2.7188,0.0146,412.74,288.16
2420,6455.17,10000.00,359.8056,1560.67,312.75,1.0000,0.1192,0.0696,2.7188,0.0146,412.74,288.16
2421,6455.15,10000.00,359.8823,1561.47,312.76,1.0000,0.1192,0.0696,2.7188,0.0146,412.74,288.16
2422,6455.19,10000.00,359.9597,1562.29,312.76,1.0000,0.1192,0.0697,2.7188,0.0147,412.74,288.16
2423,6455.18,10000.00,360.0397,1563.12,312.77,1.0000,0.1191,0.0697,2.7188,0.0147,412.74,288.16
2424,6455.21,10000.00,360.1166,1563.93,312.77,1.0000,0.1191,0.0697,2.7188,0.0147,412.74,288.16
2425,6455.20,10000.00,360.1956,1564.75,312.78,1.0000,0.1191,0.0698,2.7188,0.0147,412.74,288.16
2426,6455.24,10000.00,360.2737,1565.56,312.78,1.0000,0.1191,0.0698,2.7188,0.0147,412.74,288.16
2427,6455.24,10000.00,360.3530,1566.39,312.78,1.0000,0.1190,0.0698,2.7188,0.0147,412.74,288.16
2428,6455.28,10000.00,360.4308,1567.21,312.79,1.0000,0.1190,0.0699,2.7188,0.0147,412.74,288.16
2429,6455.27,10000.00,360.5077,1568.01,312.79,1.0000,0.1190,0.0699,2.7188,0.0147,412.74,288.16
2430,6455.33,10000.00,360.5865,1568.83,312.80,1.0000,0.1190,0.0699,2.7188,0.0147,412.74,288.16
2431,6455.30,10000.00,360.6641,1569.67,312.80,1.0000,0.1189,0.0700,2.7188,0.0147,412.74,288.16
2432,6455.33,10000.00,360.7412,1570.48,312.81,1.0000,0.1189,0.0700,2.7188,0.0147,412.74,288.16
2433,6455.31,10000.00,360.8181,1571.29,312.81,1.0000,0.1189,0.0700,2.7188,0.0147,412.74,288.16
2434,6455.35,10000.00,360.8974,1572.11,312.82,1.0000,0.1189,0.0700,2.7188,0.0147,412.74,288.16
2435,6455.35,10000.00,360.9733,1572.91,312.82,1.0000,0.1188,0.0701,2.7187,0.0148,412.74,288.16
2436,6455.39,10000.00,361.0500,1573.74,312.83,1.0000,0.1188,0.0701,2.7187,0.0148,412.74,288.16
2437,6455.36,10000.00,361.1270,1574.55,312.83,1.0000,0.1188,0.0701,2.7187,0.0148,412.74,288.16
2438,6455.40,10000.00,361.2046,1575.37,312.84,1.0000,0.1188,0.0702,2.7187,0.0148,412.74,288.16
2439,6455.38,10000.00,361.2809,1576.18,312.84,1.0000,0.1188,0.0702,2.7187,0.0148,412.74,288.16
2440,6455.43,10000.00,361.3562,1576.97,312.85,1.0000,0.1187,0.0702,2.7187,0.0148,412.74,288.16
2441,6455.41,10000.00,361.4319,1577.79,312.85,1.0000,0.1187,0.0703,2.7187,0.0148,412.74,288.16
2442,6455.46,10000.00,361.5073,1578.58,312.86,1.0000,0.1187,0.0703,2.7187,0.0148,412.74,288.16
2443,6455.43,10000.00,361.5813,1579.39,312.86,1.0000,0.1187,0.0703,2.7187,0.0148,412.74,288.16
2444,6455.48,10000.00,361.6561,1580.20,312.87,1.0000,0.1186,0.0703,2.7187,0.0148,412.74,288.16
2445,6455.45,10000.00,361.7301,1581.00,312.87,1.0000,0.1186,0.0704,2.7187,0.0148,412.74,288.16
2446,6455.47,10000.00,361.8032,1581.80,312.88,1.0000,0.1186,0.0704,2.7187,0.0148,412.74,288.16
2447,6455.44,10000.00,361.8759,1582.61,312.88,1.0000,0.1186,0.0704,2.7187,0.0148,412.74,288.16
2448,6455.45,10000.00,361.9472,1583.40,312.89,1.0000,0.1185,0.0705,2.7187,0.0149,412.74,288.16
2449,6455.43,10000.00,362.0192,1584.19,312.89,1.0000,0.1185,0.0705,2.7187,0.0149,412.74,288.16
2450,6455.45,10000.00,362.0908,1584.98,312.90,1.0000,0.1185,0.0705,2.7187,0.0149,412.74,288.16
2451,6455.43,10000.00,362.1640,1585.79,312.90,1.0000,0.1185,0.0706,2.7186,0.0149,412.74,288.16
2452,6455.45,10000.00,362.2360,1586.59,312.91,1.0000,0.1184,0.0706,2.7186,0.0149,412.74,288.16
2453,6455.43,10000.00,362.3087,1587.38,312.91,1.0000,0.1184,0.0706,2.7186,0.0149,412.74,288.16
2454,6455.47,10000.00,362.3798,1588.19,312.92,1.0000,0.1184,0.0706,2.7186,0.0149,412.74,288.16
2455,6455.45,10000.00,362.4493,1588.97,312.92,1.0000,0.1184,0.0707,2.7186,0.0149,412.74,288.16
2456,6455.48,10000.00,362.5188,1589.76,312.93,1.0000,0.1184,0.0707,2.7186,0.0149,412.74,288.16
2457,6455.46,10000.00,362.5898,1590.55,312.93,1.0000,0.1183,0.0707,2.7186,0.0149,412.74,288.16
